temp,rain_1h,snow_1h,clouds_all,traffic_volume
269.29,0.0,0.0,90,301
269.94,0.0,0.0,90,869
269.88,0.0,0.0,90,5843
270.93,0.0,0.0,90,5707
270.75,0.0,0.0,90,5029
270.95,0.0,0.0,90,4875
271.15,0.0,0.0,75,4981
270.23,0.0,0.0,90,5213
269.0,0.0,0.0,90,6033
268.35,0.0,0.0,90,6209
268.08,0.0,0.0,90,3441
266.89,0.0,0.0,90,3786
265.69,0.0,0.0,75,1625
265.5,0.0,0.0,90,705
265.08,0.0,0.0,90,350
264.44,0.0,0.0,90,838
264.29,0.0,0.0,75,5502
265.02,0.0,0.0,90,5477
266.11,0.0,0.0,90,4911
266.6,0.0,0.0,90,5451
265.76,0.0,0.0,90,5490
265.37,0.0,0.0,1,6057
263.87,0.0,0.0,1,5941
262.6,0.0,0.0,1,3610
261.67,0.0,0.0,1,3161
260.76,0.0,0.0,1,1830
260.32,0.0,0.0,1,1128
260.22,0.0,0.0,1,728
260.12,0.0,0.0,1,569
260.14,0.0,0.0,1,397
260.08,0.0,0.0,1,1215
259.74,0.0,0.0,1,2699
262.15,0.0,0.0,40,3593
263.22,0.0,0.0,1,4139
265.46,0.0,0.0,40,4387
266.46,0.0,0.0,40,4897
267.86,0.0,0.0,90,4557
268.96,0.0,0.0,1,4716
268.74,0.0,0.0,1,3577
268.92,0.0,0.0,75,3018
269.9,0.0,0.0,1,2001
270.95,0.0,0.0,1,1255
271.51,0.0,0.0,1,811
271.51,0.0,0.0,1,599
271.59,0.0,0.0,1,309
271.75,0.0,0.0,1,467
272.31,0.0,0.0,1,850
272.19,0.0,0.0,1,1265
272.39,0.0,0.0,1,3086
274.59,0.0,0.0,1,4497
275.26,0.0,0.0,1,4150
276.32,0.51,0.0,1,4075
276.76,0.0,0.0,40,4122
276.43,0.0,0.0,90,4205
275.34,0.0,0.0,90,3354
274.51,0.0,0.0,90,2449
273.49,0.0,0.0,90,1564
273.49,0.0,0.0,90,1564
272.81,0.0,0.0,90,992
272.49,0.0,0.0,90,345
272.29,0.0,0.0,90,272
272.29,0.0,0.0,90,272
272.03,0.0,0.0,90,2612
271.94,0.0,0.0,90,5983
272.08,0.0,0.0,90,4971
272.65,0.0,0.0,90,4902
273.4,0.0,0.0,90,5102
273.4,0.0,0.0,90,5394
273.1,0.0,0.0,90,6356
272.64,0.0,0.0,90,4178
272.37,0.0,0.0,90,2571
272.23,0.0,0.0,90,3437
271.93,0.0,0.0,90,1223
271.93,0.0,0.0,90,1223
271.56,0.0,0.0,90,434
271.56,0.0,0.0,90,434
271.87,0.0,0.0,90,806
271.95,0.0,0.0,90,5276
271.95,0.0,0.0,90,5276
271.81,0.0,0.0,90,5193
272.03,0.0,0.0,90,4659
272.49,0.0,0.0,90,5349
273.14,0.0,0.0,90,5654
273.57,0.0,0.0,90,6310
273.5,0.0,0.0,20,4181
273.82,0.0,0.0,40,2733
273.94,0.0,0.0,90,3469
274.59,0.0,0.0,75,743
275.14,0.0,0.0,90,369
275.21,0.0,0.0,90,775
275.14,0.25,0.0,90,4708
275.14,0.25,0.0,90,4708
275.14,0.25,0.0,90,4708
274.73,0.64,0.0,90,4619
274.73,0.64,0.0,90,4619
274.74,1.02,0.0,90,4674
274.74,1.02,0.0,90,4674
274.74,1.02,0.0,90,4674
274.33,0.98,0.51,90,5167
274.33,0.98,0.51,90,5167
274.33,0.98,0.51,90,5167
274.33,0.98,0.51,90,5167
273.74,0.0,0.32,90,5182
273.74,0.0,0.32,90,5182
273.74,0.0,0.32,90,5182
273.86,0.0,0.32,90,5222
273.86,0.0,0.32,90,5222
273.83,0.0,0.06,90,3854
273.83,0.0,0.06,90,3854
272.59,0.0,0.0,90,2303
271.82,0.0,0.0,90,2069
270.77,0.0,0.0,90,778
269.81,0.0,0.0,90,374
269.44,0.0,0.0,90,454
269.35,0.0,0.0,90,2478
269.08,0.0,0.0,90,2639
268.55,0.0,0.0,90,3404
268.92,0.0,0.0,90,4487
269.26,0.0,0.0,90,4236
269.2,0.0,0.0,90,4812
268.93,0.0,0.0,40,4010
268.68,0.0,0.0,90,2134
268.49,0.0,0.0,90,2256
268.48,0.0,0.0,90,2741
268.65,0.0,0.0,90,1606
269.09,0.0,0.0,90,894
269.29,0.0,0.0,90,730
269.5,0.0,0.0,90,311
269.71,0.0,0.0,90,208
269.94,0.0,0.0,90,171
270.17,0.0,0.0,90,250
270.17,0.0,0.0,75,481
270.57,0.0,0.0,75,746
271.37,0.0,0.0,90,1338
271.8,0.0,0.0,90,1952
271.84,0.0,0.0,90,2900
271.76,0.0,0.0,90,2906
271.68,0.0,0.0,90,3015
271.23,0.0,0.0,90,2883
271.15,0.0,0.0,90,2788
271.06,0.0,0.0,90,2744
271.03,0.0,0.0,90,2440
271.26,0.0,0.0,90,1856
271.22,0.0,0.0,90,1286
271.22,0.0,0.0,90,1286
271.26,0.0,0.0,75,765
271.26,0.0,0.0,75,765
270.95,0.0,0.0,90,420
270.95,0.0,0.0,90,420
270.95,0.0,0.0,90,420
270.91,0.0,0.0,90,302
270.91,0.0,0.0,90,302
270.74,0.0,0.0,90,285
270.74,0.0,0.0,90,285
270.66,0.0,0.0,90,270
270.66,0.0,0.0,90,270
270.71,0.0,0.0,90,462
270.71,0.0,0.0,90,462
270.69,0.0,0.0,90,843
270.69,0.0,0.0,90,843
270.69,0.0,0.0,90,1057
270.74,0.0,0.05,90,1472
271.17,0.0,0.21,90,2013
271.73,0.0,0.06,90,2351
271.77,0.0,0.0,90,3289
272.55,0.0,0.0,90,3518
272.77,0.0,0.0,90,3759
272.88,0.0,0.0,90,3748
272.38,0.0,0.0,90,3221
271.88,0.0,0.0,75,3259
271.21,0.0,0.0,90,3411
270.8,0.0,0.0,90,1698
270.04,0.0,0.0,90,1020
269.1,0.0,0.0,90,713
268.55,0.0,0.0,90,581
268.31,0.0,0.0,90,329
267.22,0.0,0.0,90,285
266.6,0.0,0.0,75,413
264.91,0.0,0.0,1,712
264.17,0.0,0.0,1,835
262.93,0.0,0.0,20,1957
263.92,0.0,0.0,1,2795
264.68,0.0,0.0,1,3299
265.36,0.0,0.0,1,3589
265.99,0.0,0.0,1,4206
266.33,0.0,0.0,1,4464
265.5,0.0,0.0,1,4699
264.94,0.0,0.0,1,4661
263.23,0.0,0.0,75,4144
262.08,0.0,0.0,75,2163
261.45,0.0,0.0,1,2016
261.22,0.0,0.0,1,621
260.38,0.0,0.0,1,382
260.62,0.0,0.0,1,322
260.68,0.0,0.0,1,301
261.06,0.0,0.0,1,718
261.58,0.0,0.0,1,2222
262.12,0.0,0.0,1,4526
262.85,0.0,0.0,1,4683
264.29,0.0,0.0,1,4018
265.12,0.0,0.0,90,4046
266.0,0.0,0.0,1,4927
266.95,0.0,0.0,1,4928
267.45,0.0,0.0,90,5355
267.69,0.0,0.0,75,5565
267.72,0.0,0.06,90,2988
267.25,0.0,0.25,90,2149
267.25,0.0,0.25,90,2149
267.14,0.0,0.44,90,2165
267.14,0.0,0.44,90,2165
267.06,0.0,0.51,90,888
267.06,0.0,0.51,90,888
266.95,0.0,0.13,90,505
266.95,0.0,0.13,90,505
266.73,0.0,0.05,90,363
266.73,0.0,0.05,90,363
267.06,0.0,0.0,90,427
267.06,0.0,0.0,90,427
267.96,0.0,0.05,90,763
267.96,0.0,0.05,90,763
268.34,0.0,0.05,90,2236
268.34,0.0,0.05,90,2236
268.91,0.0,0.05,90,3568
268.91,0.0,0.05,90,3568
269.24,0.0,0.05,90,3415
269.24,0.0,0.05,90,3415
269.4,0.0,0.1,75,2979
269.4,0.0,0.1,75,2979
269.55,0.0,0.1,90,3027
269.55,0.0,0.1,90,3027
269.58,0.0,0.05,90,2989
269.24,0.0,0.0,90,3584
269.24,0.0,0.0,90,3584
269.17,0.0,0.05,90,4301
269.17,0.0,0.05,90,4301
268.55,0.0,0.0,90,5056
267.44,0.0,0.0,90,3573
267.37,0.0,0.0,90,2251
267.01,0.0,0.0,90,1880
267.18,0.0,0.0,90,1180
267.18,0.0,0.0,90,1180
267.19,0.0,0.0,90,421
267.19,0.0,0.0,90,421
267.24,0.0,0.0,90,356
267.21,0.0,0.0,90,779
267.16,0.0,0.0,90,2293
267.16,0.0,0.0,90,4625
266.85,0.0,0.0,90,4806
267.14,0.0,0.0,90,4350
267.8,0.0,0.0,90,4192
268.39,0.0,0.0,90,5054
268.81,0.0,0.0,1,5104
268.83,0.0,0.0,40,5181
268.97,0.0,0.0,90,6091
268.42,0.0,0.0,90,4739
266.98,0.0,0.0,90,2564
265.4,0.0,0.0,75,2412
264.52,0.0,0.0,1,1479
264.35,0.0,0.0,75,807
264.58,0.0,0.0,90,498
264.48,0.0,0.0,90,397
264.09,0.0,0.0,1,358
263.24,0.0,0.0,1,667
260.83,0.0,0.0,75,3709
260.5,0.0,0.0,75,4199
260.0,0.0,0.0,20,3922
260.0,0.0,0.0,20,3922
260.55,0.0,0.0,90,3983
260.55,0.0,0.0,90,3983
260.55,0.0,0.0,90,3983
260.55,0.0,0.0,90,3983
262.17,0.0,0.0,40,4150
262.17,0.0,0.0,40,4150
262.17,0.0,0.0,40,4150
264.05,0.0,0.0,90,5054
264.05,0.0,0.0,90,5054
264.53,0.0,0.0,90,5245
264.53,0.0,0.0,90,5245
264.83,0.0,0.0,90,5747
264.83,0.0,0.0,90,5747
264.89,0.0,0.0,90,5467
265.32,0.0,0.0,90,3576
265.51,0.0,0.0,75,2768
265.78,0.0,0.0,75,1802
265.94,0.0,0.0,90,1513
265.94,0.0,0.0,90,1513
266.0,0.0,0.0,90,1550
266.01,0.0,0.0,90,719
264.8,0.0,0.0,90,533
264.38,0.0,0.0,90,586
263.99,0.0,0.0,1,809
264.16,0.0,0.0,1,882
264.8,0.0,0.0,75,1077
265.76,0.0,0.0,90,1574
267.61,0.0,0.0,40,2059
269.43,0.0,0.0,1,3206
271.77,0.0,0.0,1,3498
271.98,0.0,0.0,1,3453
271.93,0.0,0.0,1,3359
269.4,0.0,0.0,1,2899
267.65,0.0,0.0,1,2134
266.52,0.0,0.0,1,1845
265.51,0.0,0.0,1,1280
264.87,0.0,0.0,1,633
263.58,0.0,0.0,1,655
263.76,0.0,0.0,1,659
263.24,0.0,0.0,1,378
263.09,0.0,0.0,1,610
263.14,0.0,0.0,1,1043
263.39,0.0,0.0,1,1440
264.19,0.0,0.0,1,1880
264.99,0.0,0.0,1,2715
267.69,0.0,0.0,1,3153
269.82,0.0,0.0,1,4236
272.08,0.0,0.0,1,4426
272.57,0.0,0.0,1,4513
271.62,0.0,0.0,1,4498
269.96,0.0,0.0,1,3148
269.35,0.0,0.0,5,2649
269.15,0.0,0.0,75,2552
269.56,0.0,0.0,90,1830
269.89,0.0,0.0,90,931
270.26,0.0,0.0,90,633
270.24,0.0,0.0,90,659
270.21,0.0,0.0,90,606
270.11,0.0,0.0,90,1347
270.12,0.0,0.0,75,2484
270.68,0.0,0.0,90,3286
270.96,0.0,0.0,90,3755
270.98,0.0,0.0,90,4369
271.12,0.0,0.0,90,4052
270.21,0.0,0.0,1,3278
268.65,0.0,0.0,1,1813
267.3,0.0,0.0,1,1415
265.36,0.0,0.0,1,476
263.51,0.0,0.0,1,270
261.64,0.0,0.0,1,410
260.54,0.0,0.0,1,2672
259.91,0.0,0.0,1,5532
259.25,0.0,0.0,90,6234
259.25,0.0,0.0,90,6234
258.93,0.0,0.0,1,5670
258.93,0.0,0.0,1,5670
261.23,0.0,0.0,75,4637
261.23,0.0,0.0,75,4637
261.23,0.0,0.0,75,4637
263.24,0.0,0.0,1,4057
263.24,0.0,0.0,1,4057
265.88,0.0,0.0,1,4235
268.44,0.0,0.0,1,4667
268.68,0.0,0.0,1,5618
267.14,0.0,0.0,90,6053
265.74,0.0,0.0,5,2834
265.93,0.0,0.0,90,1902
266.26,0.0,0.0,90,1389
266.21,0.0,0.0,90,489
266.66,0.0,0.0,90,351
266.87,0.0,0.0,90,309
268.43,0.0,0.0,90,2692
268.11,0.0,0.0,40,5734
267.86,0.0,0.0,40,6525
267.61,0.0,0.0,1,5762
268.29,0.0,0.0,1,4836
269.51,0.0,0.0,75,4166
271.28,0.0,0.0,1,4671
271.83,0.0,0.0,40,4708
271.9,0.0,0.0,1,5188
271.52,0.0,0.0,1,6487
270.18,0.0,0.0,1,4306
269.28,0.0,0.0,90,2492
269.59,0.0,0.0,90,1432
270.24,0.0,0.0,90,972
270.7,0.0,0.0,90,757
270.72,0.0,0.0,90,555
270.85,0.0,0.0,90,426
270.59,0.0,0.0,90,475
269.84,0.0,0.0,1,1007
269.3,0.0,0.0,1,2772
269.53,0.0,0.0,1,5765
269.64,0.0,0.0,1,6716
269.84,0.0,0.0,1,5104
271.66,0.0,0.0,1,4568
272.56,0.0,0.0,90,4699
273.2,0.25,0.0,90,4889
273.41,0.0,0.0,90,5623
273.26,0.0,0.0,90,6071
273.26,0.0,0.0,90,6071
272.65,0.0,0.0,90,2815
272.65,0.0,0.0,90,2815
272.47,0.0,0.25,90,2077
272.47,0.0,0.25,90,2077
272.39,0.0,0.0,90,926
272.39,0.0,0.0,90,926
272.39,0.0,0.0,90,926
272.54,0.0,0.0,75,558
272.54,0.0,0.0,75,558
272.49,0.0,0.0,75,323
272.49,0.0,0.0,75,323
272.54,0.0,0.0,40,315
272.54,0.0,0.0,40,315
272.49,0.0,0.0,90,524
272.49,0.0,0.0,90,524
272.49,0.0,0.0,90,1081
272.49,0.0,0.0,90,1081
272.54,0.0,0.0,90,2842
272.54,0.0,0.0,90,2842
272.59,0.0,0.0,90,6270
272.59,0.0,0.0,90,6270
272.68,0.0,0.0,90,4839
272.68,0.0,0.0,90,4839
272.68,0.0,0.0,90,4839
273.35,0.0,0.0,90,4517
273.35,0.0,0.0,90,4517
273.74,0.0,0.06,90,4879
273.74,0.0,0.06,90,4879
273.74,0.0,0.0,90,4738
273.74,0.0,0.0,90,4738
273.8,0.0,0.06,90,5811
273.8,0.0,0.06,90,5811
273.74,0.0,0.13,90,6438
273.74,0.0,0.13,90,6438
273.68,0.0,0.0,90,3099
273.68,0.0,0.0,90,3099
273.54,0.0,0.0,90,2910
273.52,0.0,0.1,90,1241
273.52,0.0,0.1,90,1241
273.35,0.0,0.06,75,628
273.35,0.0,0.06,75,628
273.35,0.0,0.06,75,628
273.35,0.0,0.06,75,628
273.28,0.0,0.17,90,359
273.28,0.0,0.17,90,359
273.28,0.0,0.17,90,359
273.22,0.0,0.08,90,401
273.22,0.0,0.08,90,401
273.02,0.0,0.0,90,815
273.02,0.0,0.0,90,815
273.08,0.0,0.0,90,2547
273.08,0.0,0.0,90,2547
272.91,0.0,0.0,90,5960
272.91,0.0,0.0,90,5960
272.98,0.0,0.0,90,4749
272.98,0.0,0.0,90,4749
273.71,0.0,0.0,90,4428
273.71,0.0,0.0,90,4428
273.92,0.0,0.0,90,4879
273.92,0.0,0.0,90,4879
273.8,0.0,0.25,90,4933
273.8,0.0,0.25,90,4933
273.67,0.0,0.13,90,5548
273.67,0.0,0.13,90,5548
272.56,0.0,0.0,90,5982
272.56,0.0,0.0,90,5982
271.33,0.0,0.0,90,3233
271.33,0.0,0.0,90,3233
270.15,0.0,0.0,90,2506
270.15,0.0,0.0,90,2506
270.15,0.0,0.0,90,2506
268.64,0.0,0.0,90,1514
266.47,0.0,0.0,90,1107
264.72,0.0,0.0,90,690
263.8,0.0,0.0,90,480
261.09,0.0,0.0,90,273
259.73,0.0,0.0,90,850
258.9,0.0,0.0,90,1885
259.09,0.0,0.0,90,3908
258.99,0.0,0.0,90,4984
258.99,0.0,0.0,90,4984
258.99,0.0,0.0,90,4984
258.46,0.0,0.0,90,4570
258.46,0.0,0.0,90,4570
257.36,0.0,0.0,75,4237
256.33,0.0,0.0,40,3861
255.2,0.0,0.0,1,2491
253.62,0.0,0.0,1,2172
251.95,0.0,0.0,1,1107
251.15,0.0,0.0,1,480
250.29,0.0,0.0,1,273
249.48,0.0,0.0,1,748
249.22,0.0,0.0,1,1721
250.36,0.0,0.0,1,2779
251.15,0.0,0.0,1,3919
252.44,0.0,0.0,1,3973
253.08,0.0,0.0,1,3393
254.28,0.0,0.0,1,3258
254.82,0.0,0.0,1,3601
254.65,0.0,0.0,1,3240
251.83,0.0,0.0,1,2501
249.87,0.0,0.0,5,2941
248.88,0.0,0.0,75,805
248.08,0.0,0.0,1,483
248.22,0.0,0.0,90,269
248.22,0.0,0.0,90,269
248.51,0.0,0.0,1,284
248.51,0.0,0.0,1,284
248.51,0.0,0.0,1,284
248.22,0.0,0.0,1,830
248.42,0.0,0.0,1,4873
248.42,0.0,0.0,1,4873
248.61,0.0,0.0,75,5494
248.61,0.0,0.0,75,5494
250.99,0.0,0.0,40,3921
250.99,0.0,0.0,40,3921
250.99,0.0,0.0,40,3921
255.21,0.0,0.0,40,4135
256.35,0.0,0.0,1,4477
257.75,0.0,0.0,90,5540
257.75,0.0,0.0,90,5540
257.93,0.0,0.0,90,5310
258.08,0.0,0.0,90,2535
258.3,0.0,0.0,40,1963
256.65,0.0,0.0,90,1215
256.65,0.0,0.0,90,1215
256.36,0.0,0.0,20,484
256.36,0.0,0.0,20,484
255.55,0.0,0.0,1,326
254.95,0.0,0.0,1,331
253.69,0.0,0.0,1,863
253.29,0.0,0.0,1,2577
252.35,0.0,0.0,1,5285
251.95,0.0,0.0,1,5207
252.36,0.0,0.0,1,4070
254.42,0.0,0.0,1,4221
255.48,0.0,0.0,1,4636
256.86,0.0,0.0,1,5638
256.44,0.0,0.0,5,6062
254.29,0.0,0.0,1,2972
253.44,0.0,0.0,1,3424
252.72,0.0,0.0,1,1049
252.14,0.0,0.0,1,655
251.51,0.0,0.0,1,486
252.72,0.0,0.0,40,948
254.61,0.0,0.0,90,5587
254.96,0.0,0.0,90,6191
258.14,0.0,0.0,90,4222
258.14,0.0,0.0,90,4222
262.14,0.0,0.0,90,4639
265.65,0.0,0.0,75,5167
266.94,0.0,0.0,1,6636
265.52,0.0,0.0,1,4648
263.62,0.0,0.0,1,2702
263.22,0.0,0.0,75,1587
263.22,0.0,0.0,75,1587
263.08,0.0,0.0,1,1049
263.08,0.0,0.0,1,1049
264.22,0.0,0.0,40,351
264.22,0.0,0.0,40,351
265.08,0.0,0.0,75,835
265.08,0.0,0.0,75,835
265.15,0.0,0.0,90,5136
265.65,0.0,0.0,40,5714
265.65,0.0,0.0,40,5714
266.08,0.0,0.0,90,4297
266.08,0.0,0.0,90,4297
268.08,0.0,0.0,90,4754
268.08,0.0,0.0,90,4754
269.51,0.0,0.0,90,5462
269.51,0.0,0.0,90,5462
269.58,0.0,0.0,90,6713
269.58,0.0,0.0,90,6713
269.15,0.0,0.0,90,4437
269.15,0.0,0.0,90,4437
269.22,0.0,0.0,90,2826
269.22,0.0,0.0,90,2826
268.94,0.0,0.0,75,1871
268.94,0.0,0.0,75,1871
268.58,0.0,0.0,90,753
268.58,0.0,0.0,90,753
268.58,0.0,0.0,90,753
268.29,0.0,0.0,90,481
267.58,0.0,0.0,90,829
267.58,0.0,0.0,90,829
267.58,0.0,0.0,90,829
267.22,0.0,0.0,90,5394
267.22,0.0,0.0,90,5394
267.01,0.0,0.0,90,5502
267.01,0.0,0.0,90,5502
266.63,0.0,0.0,90,4447
266.02,0.0,0.0,90,5154
267.01,0.0,0.0,90,5563
266.79,0.0,0.0,1,6483
265.82,0.0,0.0,1,4799
265.09,0.0,0.0,40,2942
262.86,0.0,0.0,90,3324
262.01,0.0,0.0,90,1700
261.73,0.0,0.0,90,1467
261.28,0.0,0.0,75,1033
259.8,0.0,0.0,40,738
257.3,0.0,0.0,1,688
255.22,0.0,0.0,1,1211
254.68,0.0,0.0,40,1870
254.51,0.0,0.0,40,2603
255.22,0.0,0.0,90,3746
255.35,0.0,0.0,90,4207
255.35,0.0,0.0,90,4207
255.51,0.0,0.0,90,4601
255.51,0.0,0.0,90,4601
255.87,0.0,0.0,75,4632
255.15,0.0,0.0,1,4636
253.46,0.0,0.0,1,3917
252.22,0.0,0.0,5,2683
251.35,0.0,0.0,1,2349
250.35,0.0,0.0,1,2082
250.15,0.0,0.0,1,1065
248.75,0.0,0.0,1,644
248.41,0.0,0.0,1,343
248.28,0.0,0.0,90,466
247.68,0.0,0.0,40,929
247.15,0.0,0.0,1,1430
247.15,0.0,0.0,1,1988
248.68,0.0,0.0,5,2524
249.29,0.0,0.0,1,2857
251.15,0.0,0.0,1,3172
252.88,0.0,0.0,5,3954
253.44,0.0,0.0,1,3746
253.87,0.0,0.0,1,3749
252.87,0.0,0.0,1,2891
251.54,0.0,0.0,1,2084
250.87,0.0,0.0,1,1284
249.93,0.0,0.0,1,977
249.35,0.0,0.0,1,335
248.62,0.0,0.0,1,263
248.08,0.0,0.0,1,2124
248.28,0.0,0.0,90,4199
248.68,0.0,0.0,90,4193
249.65,0.0,0.0,90,3497
250.41,0.0,0.0,90,3709
252.14,0.0,0.0,90,3919
254.54,0.0,0.0,90,4133
255.55,0.0,0.0,90,4738
256.15,0.0,0.0,75,4883
254.51,0.0,0.0,1,3669
252.09,0.0,0.0,1,2141
251.22,0.0,0.0,1,1416
250.75,0.0,0.0,1,775
250.69,0.0,0.0,1,520
250.36,0.0,0.0,1,1144
249.75,0.0,0.0,1,5669
249.49,0.0,0.0,1,5883
251.88,0.0,0.0,1,4416
256.55,0.0,0.0,1,4757
258.51,0.0,0.0,40,5079
259.15,0.0,0.0,90,6735
259.43,0.0,0.0,90,4510
259.5,0.0,0.0,90,2660
259.58,0.0,0.0,90,2388
259.72,0.0,0.0,90,997
260.01,0.0,0.0,90,319
260.5,0.0,0.0,90,254
260.5,0.0,0.0,90,254
260.48,0.0,0.0,90,345
260.48,0.0,0.0,90,345
261.01,0.0,0.0,90,2593
261.82,0.0,0.0,90,5705
261.82,0.0,0.0,90,5705
262.65,0.0,0.0,90,5122
262.65,0.0,0.0,90,5122
264.08,0.0,0.0,90,4402
264.08,0.0,0.0,90,4402
264.08,0.0,0.0,90,4402
265.36,0.0,0.0,90,4688
265.36,0.0,0.0,90,4688
265.36,0.0,0.0,90,4688
266.15,0.0,0.0,90,4740
266.15,0.0,0.0,90,4740
266.58,0.0,0.0,90,5661
266.58,0.0,0.0,90,5661
266.76,0.0,0.0,90,6494
266.76,0.0,0.0,90,6494
266.86,0.0,0.0,90,3183
266.86,0.0,0.0,90,3183
267.15,0.0,0.0,90,2338
267.08,0.0,0.0,75,1017
267.08,0.0,0.0,75,1017
267.15,0.0,0.0,90,539
267.15,0.0,0.0,90,539
267.22,0.0,0.0,90,335
267.22,0.0,0.0,90,335
267.39,0.0,0.0,90,319
267.39,0.0,0.0,90,319
267.57,0.0,0.0,90,874
267.57,0.0,0.0,90,874
267.58,0.0,0.0,90,6227
267.58,0.0,0.0,90,6227
267.5,0.0,0.0,90,4823
267.5,0.0,0.0,90,4823
267.5,0.0,0.0,90,4823
267.8,0.0,0.0,90,4545
267.8,0.0,0.0,90,4545
267.8,0.0,0.0,90,4545
267.79,0.0,0.0,90,4906
267.79,0.0,0.0,90,4906
267.79,0.0,0.0,90,4906
267.68,0.0,0.0,90,5246
267.68,0.0,0.0,90,5246
267.68,0.0,0.0,90,5246
267.22,0.0,0.0,90,6708
267.22,0.0,0.0,90,6708
267.22,0.0,0.0,90,6708
267.02,0.0,0.0,90,4269
267.02,0.0,0.0,90,4269
267.02,0.0,0.0,90,4269
266.88,0.0,0.0,90,2998
266.87,0.0,0.0,90,2010
266.75,0.0,0.0,90,850
266.65,0.0,0.0,90,585
266.22,0.0,0.0,90,966
265.75,0.0,0.0,90,5538
265.55,0.0,0.0,90,5460
265.55,0.0,0.0,90,5460
265.76,0.0,0.0,90,4469
266.65,0.0,0.0,90,5346
266.65,0.0,0.0,90,5346
267.55,0.0,0.0,40,5529
268.22,0.0,0.0,90,6630
267.16,0.0,0.0,90,4660
264.37,0.0,0.0,40,2890
262.29,0.0,0.0,90,2837
263.36,0.0,0.0,90,1894
263.93,0.0,0.0,90,1313
264.55,0.0,0.0,90,827
265.44,0.0,0.0,90,440
265.48,0.0,0.0,90,1173
265.48,0.0,0.0,90,1508
265.48,0.0,0.0,90,3330
265.48,0.0,0.0,90,3330
266.02,0.0,0.0,90,4385
266.72,0.0,0.0,90,4806
267.65,0.0,0.0,75,4610
267.55,0.0,0.0,75,4894
266.86,0.0,0.0,90,4253
266.93,0.0,0.0,90,2789
266.93,0.0,0.0,90,2789
267.41,0.0,0.0,90,3965
268.15,0.0,0.0,90,2034
268.41,0.0,0.0,90,1313
268.93,0.0,0.0,90,827
269.15,0.0,0.0,90,664
269.35,0.0,0.0,90,440
269.72,0.0,0.0,90,520
269.69,0.0,0.0,90,825
269.88,0.0,0.0,90,1895
269.88,0.0,0.0,90,1895
270.42,0.0,0.0,90,3093
270.42,0.0,0.0,90,3093
271.15,0.0,0.0,90,3590
271.15,0.0,0.0,90,3590
271.55,0.0,0.0,90,4166
271.55,0.0,0.0,90,4166
272.08,0.0,0.0,90,3865
272.08,0.0,0.0,90,3865
272.08,0.0,0.0,90,3865
272.15,0.0,0.0,90,4120
272.15,0.0,0.0,90,4120
272.01,0.0,0.0,90,2702
272.01,0.0,0.0,90,2702
271.79,0.0,0.0,90,2463
271.72,0.0,0.0,90,1035
271.28,0.0,0.0,90,461
271.28,0.0,0.0,90,461
271.15,0.0,0.0,90,260
270.9,0.0,0.0,90,322
270.72,0.0,0.0,90,5034
270.65,0.0,0.0,90,5511
270.65,0.0,0.0,90,5511
270.65,0.0,0.0,90,5511
270.72,0.0,0.0,90,4801
270.72,0.0,0.0,90,4801
270.86,0.0,0.0,90,4100
270.86,0.0,0.0,90,4100
271.22,0.0,0.0,90,4326
271.22,0.0,0.0,90,4326
271.22,0.0,0.0,90,4805
271.22,0.0,0.0,90,4805
272.08,0.0,0.0,90,6309
272.08,0.0,0.0,90,6309
272.08,0.0,0.0,90,6309
271.79,0.0,0.0,90,4332
271.79,0.0,0.0,90,4332
271.79,0.0,0.0,90,4332
271.79,0.0,0.0,90,2303
271.79,0.0,0.0,90,2303
271.48,0.0,0.0,90,2826
271.48,0.0,0.0,90,2826
270.72,0.0,0.0,90,1598
270.72,0.0,0.0,90,1598
269.95,0.0,0.0,90,314
269.29,0.0,0.0,90,279
269.22,0.0,0.0,90,326
269.08,0.0,0.0,90,2747
268.84,0.0,0.0,90,5407
268.41,0.0,0.0,90,4915
269.28,0.0,0.0,90,4148
269.28,0.0,0.0,90,4148
270.41,0.0,0.0,90,4541
270.79,0.0,0.0,90,5067
270.68,0.0,0.0,90,6600
269.88,0.0,0.0,90,4439
269.35,0.0,0.0,90,3703
268.22,0.0,0.0,75,1745
265.73,0.0,0.0,1,995
263.73,0.0,0.0,1,550
261.23,0.0,0.0,1,274
261.43,0.0,0.0,1,345
261.85,0.0,0.0,1,844
262.43,0.0,0.0,1,5876
264.22,0.0,0.0,40,6507
264.5,0.0,0.0,75,6312
267.37,0.0,0.0,90,4355
270.86,0.0,0.0,90,4706
274.45,0.0,0.0,75,4805
277.0,0.0,0.0,90,6649
277.22,0.0,0.0,90,4689
277.01,0.0,0.0,90,2726
276.55,0.0,0.0,75,2481
276.21,0.0,0.0,90,1684
276.15,0.0,0.0,90,955
276.08,0.0,0.0,90,544
275.86,0.0,0.0,90,365
275.86,0.0,0.0,90,347
275.42,0.0,0.0,90,2729
275.42,0.0,0.0,90,2729
275.29,0.0,0.0,90,5713
275.15,0.0,0.0,90,6583
274.29,0.0,0.0,90,5815
273.65,0.0,0.0,90,4488
272.07,0.0,0.0,90,4644
272.01,0.0,0.0,90,5033
272.01,0.0,0.0,90,4955
271.95,0.0,0.0,40,5834
271.48,0.0,0.0,1,6180
268.94,0.0,0.0,1,3402
265.95,0.0,0.0,5,2900
263.89,0.0,0.0,1,2098
